1189ae68-7ac199bd.jpg,71.061663,142.145058,137.44809,199.549793,car
1189ae68-7ac199bd.jpg,182.747065,131.210823,256.0,255.783003,car
1189ae68-7ac199bd.jpg,26.029262,155.181282,69.398703,185.675421,car
810a80a3-60d76c89.jpg,0.0,144.136729,40.897628,208.225113,car
810a80a3-60d76c89.jpg,167.501403,153.275161,254.858497,221.838298,car
7a4fe9fb-6cb36302.jpg,61.460151,132.119907,87.860133,153.719893,car
7a4fe9fb-6cb36302.jpg,95.060128,127.919911,137.660098,162.719886,car
8ec75b00-401f29e2.jpg,0.255522,90.073175,31.557548,134.470946,car
8ec75b00-401f29e2.jpg,20.961173,97.328309,121.255418,152.585967,car
a3bed343-3e7e3ec7.jpg,0.0,103.559929,31.014184,191.655021,car
a3bed343-3e7e3ec7.jpg,196.494098,96.359934,256.0,178.345644,car
a3bed343-3e7e3ec7.jpg,163.220656,112.686054,202.261494,146.403141,car
60c678e7-31cf8e6a.jpg,87.652506,116.375562,120.958644,137.534756,car
60c678e7-31cf8e6a.jpg,133.210075,104.228618,181.797852,146.938842,car
47a22471-d8f69598.jpg,204.626488,127.354996,245.445397,157.833114,car
47a22471-d8f69598.jpg,136.413558,120.82397,212.064603,183.957216,car
5924cf72-64d30a18.jpg,109.594031,111.827506,160.182665,149.635854,car
5924cf72-64d30a18.jpg,179.353093,108.632434,230.474239,149.635854,car
86aaf7be-b4c81d9c.jpg,15.956316,99.098124,60.710308,138.257868,car
86aaf7be-b4c81d9c.jpg,129.706048,106.557123,173.216874,137.636284,car
86aaf7be-b4c81d9c.jpg,63.196641,106.557123,84.330471,127.690953,car
2da7e093-398959ff.jpg,133.187451,144.097599,175.362358,174.166747,car
2da7e093-398959ff.jpg,160.132531,137.458957,240.96777,183.929457,car
2da7e093-398959ff.jpg,223.394892,130.898421,256.0,212.124167,car
8e3bb7b2-bc34fce7.jpg,16.340896,82.518134,78.625442,118.235071,car
8e3bb7b2-bc34fce7.jpg,65.300841,78.525321,99.90522,109.261874,car
812f2a18-53ef9f70.jpg,212.982458,127.738833,254.909007,151.640886,car
812f2a18-53ef9f70.jpg,106.402818,108.146988,147.937531,152.032721,car
803ea454-8997b750.jpg,79.749254,131.796585,148.088224,178.267084,car
803ea454-8997b750.jpg,110.989926,142.730821,244.543799,212.241316,car
6462a29c-a1f856d9.jpg,33.582208,115.919959,79.662192,138.959952,car
6462a29c-a1f856d9.jpg,63.822197,2.639999,124.782176,118.319959,car
20c37f6a-36f84788.jpg,95.377654,118.199919,139.177623,160.19989,car
20c37f6a-36f84788.jpg,163.537691,112.799922,231.777566,163.199888,car
20c37f6a-36f84788.jpg,222.577567,129.999914,256.0,254.799828,car
8884fc34-220da2c2.jpg,0.0,104.366726,65.866386,153.116334,car
8884fc34-220da2c2.jpg,110.650263,100.014082,175.359564,161.531445,car
8884fc34-220da2c2.jpg,84.244225,107.870768,105.717267,129.321883,car
bb76c63a-f232154d.jpg,135.238037,164.284126,174.978474,200.121483,car
bb76c63a-f232154d.jpg,197.33247,152.220065,256.0,255.119409,car
6240d7b3-9a3df6de.jpg,48.045913,120.231954,85.340907,150.689532,car
6240d7b3-9a3df6de.jpg,95.286239,107.178706,208.414388,178.039195,car
6240d7b3-9a3df6de.jpg,0.0,94.125458,54.883329,188.60611,car
4b63509a-672f54f9.jpg,26.492357,114.976674,83.454157,145.132921,car
4b63509a-672f54f9.jpg,0.0,110.200854,38.937792,151.355638,car
187d6f73-4b4a87d7.jpg,92.298716,44.628674,134.457851,143.138308,car
187d6f73-4b4a87d7.jpg,186.560923,116.107124,241.530387,165.089815,car
0fc9a1c1-5d996eff.jpg,73.463069,128.315769,104.940872,164.384085,car
0fc9a1c1-5d996eff.jpg,83.299883,129.299451,146.255488,175.532474,car
0fc9a1c1-5d996eff.jpg,111.804787,133.846245,236.404424,202.376045,car
16b0973f-cbff1683.jpg,0.534856,108.146916,74.356881,179.147717,car
16b0973f-cbff1683.jpg,158.053189,96.862021,209.775628,143.882419,car
2317a54f-676f942d.jpg,0.0,55.857139,73.499552,162.980418,car
2317a54f-676f942d.jpg,211.229483,62.871163,252.675991,93.477814,car
23dfa637-b7e141e9.jpg,0.0,82.077668,34.779259,112.106084,car
23dfa637-b7e141e9.jpg,91.014294,79.347812,141.789615,121.933566,car
